PlayerName,CourseName,LayoutName,Date,Total,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23
Killamon Daru,T.C. Jester Park,Full 21 - White Tees,2020-10-24 10:45,71,11,4,4,2,3,4,3,3,3,6,3,3,3,3,4,3,5,5,3,3,4,0,,
Discer,T.C. Jester Park,Full 21 - White Tees,2020-10-24 10:45,62,2,3,4,3,3,3,3,3,3,3,2,3,4,3,3,2,4,4,2,3,4,0,,
Par,T.C. Jester Park,Full 21 - White Tees,2020-10-24 08:02,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cody,T.C. Jester Park,Full 21 - White Tees,2020-10-24 08:02,73,10,4,4,4,3,3,5,4,4,2,3,4,4,3,4,3,3,3,4,3,3,3,,
Henning,T.C. Jester Park,Full 21 - White Tees,2020-10-24 08:02,68,5,4,3,3,3,3,4,4,4,2,4,3,3,4,3,2,3,2,3,3,5,3,,
Killamon Daru,T.C. Jester Park,Full 21 - White Tees,2020-10-24 08:02,70,7,3,4,3,3,3,3,4,4,4,3,3,3,4,3,2,3,4,4,4,3,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2020-10-24 08:02,65,11,4,4,5,4,2,3,3,5,3,2,4,5,5,3,3,3,4,3,0,0,0,,
Mears,T.C. Jester Park,Full 21 - White Tees,2020-10-24 08:02,81,18,4,4,3,4,3,4,4,4,3,3,7,3,4,3,3,5,4,4,4,4,4,,
Par,Victory Disc Golf Course,Main,2020-10-21 16:00,56,,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,,,,,
Cody,Victory Disc Golf Course,Main,2020-10-21 16:00,62,6,5,3,3,3,4,3,3,3,4,3,3,3,5,3,3,3,4,4,,,,,
Henning,Victory Disc Golf Course,Main,2020-10-21 16:00,66,10,4,7,3,5,3,4,3,3,3,3,4,3,5,3,3,3,3,4,,,,,
Alex,Victory Disc Golf Course,Main,2020-10-21 16:00,70,14,5,4,3,4,5,4,4,4,3,3,4,3,5,3,4,3,5,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-10-20 15:05,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-10-20 15:05,60,6,4,3,3,2,4,4,3,4,2,3,4,4,4,4,3,3,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-10-20 15:05,81,27,5,5,5,4,4,4,4,5,5,5,5,4,6,4,4,3,6,3,,,,,
Par,T.C. Jester Park,Full 21 - White Tees,2020-10-18 08:03,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cody,T.C. Jester Park,Full 21 - White Tees,2020-10-18 08:03,66,3,4,3,3,2,2,3,2,3,2,3,3,5,4,4,3,4,3,3,3,4,3,,
Henning,T.C. Jester Park,Full 21 - White Tees,2020-10-18 08:03,67,4,4,4,3,2,3,2,3,3,3,2,3,4,4,3,3,3,4,4,4,3,3,,
Killamon Daru,T.C. Jester Park,Full 21 - White Tees,2020-10-18 08:03,70,7,4,3,3,3,2,3,4,3,3,3,3,3,5,4,3,4,4,4,3,3,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2020-10-18 08:03,73,10,4,4,3,2,3,3,4,5,3,3,4,3,5,5,2,4,3,3,4,3,3,,
Par,Bear Branch Sportsfield Park,Main,2020-10-17 09:57,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning + Alex,Bear Branch Sportsfield Park,Main,2020-10-17 09:57,55,1,2,3,4,2,3,3,3,3,3,4,4,3,4,2,2,3,3,4,,,,,
Cody + Killamon Daru,Bear Branch Sportsfield Park,Main,2020-10-17 09:57,49,-5,3,2,3,2,3,3,2,3,2,3,3,3,4,2,2,3,2,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-10-17 08:23,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning + Alex,Bear Branch Sportsfield Park,Main,2020-10-17 08:23,56,2,4,3,3,3,3,4,2,2,4,3,4,3,4,2,3,4,3,2,,,,,
Killamon Daru + Cody,Bear Branch Sportsfield Park,Main,2020-10-17 08:23,50,-4,4,3,3,2,3,3,2,3,2,3,3,3,4,2,2,2,2,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-10-14 12:56,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-10-14 12:56,60,6,4,3,3,3,5,4,3,2,4,4,3,3,3,3,4,3,2,4,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-10-14 12:56,58,4,3,2,4,2,3,4,4,3,3,4,3,3,4,3,4,3,2,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-10-14 12:56,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-10-14 12:56,60,6,4,3,3,3,5,4,3,2,4,4,3,3,3,3,4,3,2,4,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-10-14 12:56,58,4,3,2,4,2,3,4,4,3,3,4,3,3,4,3,4,3,2,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-10-10 11:29,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody + Discer,Bear Branch Sportsfield Park,Main,2020-10-10 11:29,45,-9,3,2,3,2,2,3,2,2,2,3,3,3,4,2,2,2,2,3,,,,,
Henning + Killamon Daru,Bear Branch Sportsfield Park,Main,2020-10-10 11:29,49,-5,2,2,3,3,4,3,2,3,2,2,3,3,3,3,3,2,3,3,,,,,
Par,Northside Christian Church,WINTER/WET LAYOUT,2020-10-10 08:21,69,,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,
Cody,Northside Christian Church,WINTER/WET LAYOUT,2020-10-10 08:21,63,6,7,3,3,3,3,3,3,4,2,3,4,3,3,5,2,2,3,7,0,0,0,0,
Henning,Northside Christian Church,WINTER/WET LAYOUT,2020-10-10 08:21,70,13,5,5,3,3,3,3,2,5,5,3,4,3,5,7,3,3,4,4,0,0,0,0,
Killamon Daru,Northside Christian Church,WINTER/WET LAYOUT,2020-10-10 08:21,69,12,6,4,3,3,6,3,3,3,3,3,4,5,3,5,4,4,3,4,0,0,0,0,
Alex,Northside Christian Church,WINTER/WET LAYOUT,2020-10-10 08:21,75,18,9,4,4,4,2,4,4,4,3,2,4,4,5,5,3,4,3,7,0,0,0,0,
Par,Bear Branch Sportsfield Park,Main,2020-10-06 11:41,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-10-06 11:41,61,7,4,3,5,4,4,4,3,3,3,2,5,3,4,2,2,4,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-10-06 11:41,61,7,3,4,3,3,3,4,3,2,5,3,4,3,5,3,3,3,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-10-04 10:27,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-10-04 10:27,60,6,4,5,2,3,3,4,2,3,4,3,4,3,4,2,3,4,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-10-04 10:27,71,17,5,3,4,3,4,5,3,4,4,3,4,4,7,4,3,4,3,4,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-10-04 10:27,58,4,4,3,2,2,3,4,3,3,3,2,4,6,5,3,2,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-10-04 08:16,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-10-04 08:16,60,6,4,3,3,3,3,5,4,4,3,3,3,3,3,3,4,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-10-04 08:16,65,11,4,3,3,3,5,3,3,3,5,2,5,6,5,2,3,3,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-10-04 08:16,55,1,4,3,3,3,3,4,2,3,3,2,4,3,3,3,3,4,2,3,,,,,
Discer,Bear Branch Sportsfield Park,Main,2020-10-04 08:16,59,5,5,3,2,5,4,4,2,2,3,2,4,3,5,2,4,4,3,2,,,,,
Par,T.C. Jester Park,Full 21 - White Tees,2020-10-03 07:53,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cody,T.C. Jester Park,Full 21 - White Tees,2020-10-03 07:53,73,10,3,4,3,3,3,4,4,4,3,2,4,3,4,4,3,4,4,3,4,3,4,,
Henning,T.C. Jester Park,Full 21 - White Tees,2020-10-03 07:53,72,9,3,3,5,2,4,3,4,4,2,3,2,3,4,3,5,4,3,3,3,5,4,,
Killamon Daru,T.C. Jester Park,Full 21 - White Tees,2020-10-03 07:53,66,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,4,4,3,3,4,,
Alex,T.C. Jester Park,Full 21 - White Tees,2020-10-03 07:53,73,10,3,4,4,3,4,4,4,4,2,3,3,3,4,3,3,3,4,4,3,4,4,,
Par,Bear Branch Sportsfield Park,Main,2020-10-02 16:18,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-10-02 16:18,60,6,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-10-02 16:18,57,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,2,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-30 15:23,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-30 15:23,70,16,3,3,4,4,5,3,4,3,3,4,4,3,6,4,5,4,4,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-30 15:23,68,14,4,3,4,3,4,4,4,4,4,4,4,3,6,3,4,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-29 11:06,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-29 11:06,66,12,3,3,4,4,4,4,3,4,2,3,5,5,4,3,3,4,4,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-29 11:06,70,16,3,5,4,2,4,4,4,4,3,5,5,4,4,6,3,4,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-29 11:06,58,4,3,3,3,3,4,3,3,3,3,3,5,4,3,3,2,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-28 13:29,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-28 13:29,73,19,5,2,5,3,7,4,4,3,3,4,5,3,6,2,5,5,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-28 13:29,63,9,6,3,3,3,3,4,4,4,3,3,4,4,5,2,3,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-26 08:18,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-26 08:18,65,11,4,3,4,3,3,5,3,2,4,3,3,4,4,5,4,5,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-26 08:18,62,8,3,4,2,5,4,4,3,3,3,2,4,3,4,3,4,4,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-26 08:18,65,11,3,2,5,3,4,4,4,4,3,3,4,4,5,3,4,3,3,4,,,,,
Alex,Bear Branch Sportsfield Park,Main,2020-09-26 08:18,76,22,4,4,5,3,6,5,2,5,4,4,5,3,4,5,3,5,4,5,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2020-09-26 08:18,61,7,4,2,3,3,5,4,3,4,3,2,4,4,4,3,3,3,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-25 13:15,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-25 13:15,66,12,5,4,4,4,4,4,3,3,3,3,5,3,4,2,4,4,4,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-25 13:15,64,10,4,3,4,3,4,4,3,3,3,3,4,4,5,3,3,4,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-25 13:15,68,14,3,4,4,2,4,4,3,3,3,4,4,5,5,3,5,5,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-20 08:44,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-20 08:44,72,18,4,3,4,3,5,5,2,3,3,4,5,4,5,4,6,5,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-20 08:44,66,12,5,3,4,4,4,4,3,3,3,3,4,4,4,3,4,4,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-19 08:17,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-19 08:17,66,12,5,2,3,3,4,3,3,3,3,4,4,5,6,3,4,5,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-19 08:17,60,6,3,4,3,3,5,3,2,3,3,3,3,5,3,3,3,5,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-19 08:17,65,11,3,4,4,3,3,4,2,3,3,3,4,5,4,4,6,4,3,3,,,,,
Discer,Bear Branch Sportsfield Park,Main,2020-09-19 08:17,57,3,4,2,4,2,4,3,3,4,2,3,4,3,4,3,4,2,3,3,,,,,
Swint,Bear Branch Sportsfield Park,Main,2020-09-19 08:17,70,16,3,3,4,3,5,5,4,4,4,4,5,4,6,3,3,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-18 14:40,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-18 14:40,66,12,3,3,4,2,5,4,3,4,3,3,5,5,4,4,3,3,3,5,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-18 14:40,73,19,4,4,3,5,5,4,4,3,4,3,5,6,4,4,6,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-17 11:46,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-17 11:46,66,12,6,2,4,3,5,5,4,4,2,4,4,4,4,3,4,2,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-17 11:46,65,11,4,2,3,4,6,4,3,4,2,3,4,5,4,3,3,4,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-17 11:46,57,3,3,2,3,2,4,4,4,3,3,3,5,3,3,3,2,3,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-12 14:29,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-12 14:29,69,15,3,3,5,2,9,4,3,3,3,3,3,3,4,6,3,5,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-12 14:29,72,18,4,5,4,5,4,4,3,3,2,4,6,5,5,5,4,3,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-12 14:29,60,6,3,3,4,3,3,4,3,3,4,2,4,4,4,3,3,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-11 11:02,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-11 11:02,68,14,5,5,4,3,4,4,3,3,3,3,4,4,3,3,4,4,4,5,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-11 11:02,72,18,4,3,5,3,5,4,5,4,3,4,5,5,4,2,4,3,6,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-10 15:50,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-10 15:50,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-10 15:50,63,9,4,4,3,2,4,5,2,3,3,3,4,4,4,5,3,3,3,4,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-09-10 15:50,62,8,3,3,4,2,3,4,5,3,4,4,4,3,4,2,2,5,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-05 08:33,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning + Cody,Bear Branch Sportsfield Park,Main,2020-09-05 08:33,53,-1,3,3,3,3,3,4,2,3,4,3,3,3,3,2,3,3,3,2,,,,,
Killamon Daru + Discer,Bear Branch Sportsfield Park,Main,2020-09-05 08:33,51,-3,3,2,2,3,4,3,2,3,3,3,4,3,3,3,2,3,2,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-04 11:09,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-04 11:09,61,7,3,2,3,2,3,4,2,3,3,3,4,3,8,3,4,5,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-04 11:09,73,19,3,3,5,5,5,4,4,3,2,4,4,6,7,4,4,3,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-09-03 12:16,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-09-03 12:16,70,16,5,3,4,4,4,4,5,4,4,2,4,4,5,4,4,3,5,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-09-03 12:16,56,2,4,3,3,2,3,3,3,3,3,4,4,5,3,2,3,2,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-08-31 16:42,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-08-31 16:42,65,11,4,2,5,3,3,4,4,3,3,3,5,3,6,2,3,5,3,4,,,,,
Alex,Bear Branch Sportsfield Park,Main,2020-08-31 16:42,75,21,5,5,4,3,4,5,2,3,3,3,5,5,7,4,4,4,4,5,,,,,
Kenny,Bear Branch Sportsfield Park,Main,2020-08-31 16:42,83,29,4,5,4,3,6,5,3,4,4,3,5,5,5,6,4,6,6,5,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-08-31 16:42,60,6,3,3,4,5,3,4,3,3,2,3,4,4,4,3,3,4,2,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-08-31 16:42,65,11,4,5,3,2,4,3,4,3,3,3,5,4,4,4,4,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-08-29 08:21,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-08-29 08:21,60,6,4,2,4,3,3,4,3,4,3,2,5,4,5,3,3,2,4,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-08-29 08:21,63,9,4,5,4,3,3,4,4,4,3,3,4,4,3,2,3,3,3,4,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-08-29 08:21,62,8,5,4,4,2,3,4,4,3,3,3,4,5,3,3,4,3,2,3,,,,,
Discer,Bear Branch Sportsfield Park,Main,2020-08-29 08:21,60,6,3,3,4,3,4,4,3,4,3,2,4,4,4,3,3,4,2,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-08-27 18:03,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-08-27 18:03,60,6,4,3,3,3,4,5,3,3,2,3,3,3,6,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-08-27 18:03,63,9,4,3,3,3,4,3,4,4,4,3,4,3,5,3,3,4,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-08-27 18:03,67,13,4,3,3,3,4,4,4,3,3,4,3,6,3,5,3,4,5,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-08-27 14:36,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-08-27 14:36,58,4,3,2,4,2,4,4,3,3,2,4,4,3,4,2,4,4,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-08-27 14:36,70,16,4,4,4,6,5,4,3,2,5,3,6,3,4,3,3,3,5,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-08-26 13:42,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-08-26 13:42,65,11,4,3,5,3,3,4,3,2,3,4,5,5,4,2,3,4,4,4,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-08-26 13:42,69,15,3,4,4,2,6,5,4,3,4,2,4,5,4,4,4,4,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-08-22 08:19,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-08-22 08:19,60,6,5,3,3,4,4,3,3,2,3,3,4,4,3,3,3,3,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-08-22 08:19,56,2,4,4,3,2,2,3,3,2,3,3,5,4,3,2,5,3,2,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-08-22 08:19,58,4,3,4,3,3,3,3,2,3,5,2,4,4,4,3,3,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-08-15 08:31,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-08-15 08:31,68,14,5,3,3,4,5,4,2,3,3,3,4,4,4,4,3,5,4,5,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-08-15 08:31,61,7,4,3,4,4,5,3,2,3,3,3,4,4,3,3,4,3,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2020-08-15 08:31,58,4,4,2,3,3,4,4,3,4,3,3,4,4,3,2,3,2,4,3,,,,,
Discer,Bear Branch Sportsfield Park,Main,2020-08-15 08:31,59,5,2,3,4,2,4,3,3,3,4,3,4,3,4,3,3,3,4,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-07-11 08:39,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-07-11 08:39,67,13,4,3,4,2,6,4,3,3,5,4,4,4,5,2,3,4,4,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-07-11 08:39,72,18,8,3,5,4,5,3,3,4,4,3,4,3,5,2,4,4,4,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-07-03 10:22,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-07-03 10:22,64,10,3,5,3,3,3,4,4,4,3,3,4,6,2,3,3,3,4,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-07-03 10:22,62,8,3,3,3,3,4,4,4,4,4,3,3,6,3,3,3,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-06-21 09:11,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-06-21 09:11,62,8,3,2,4,3,3,5,3,3,5,3,4,3,4,3,3,4,3,4,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2020-06-21 09:11,61,7,4,2,3,3,3,5,3,3,3,3,4,4,6,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-06-21 09:11,67,13,7,4,3,3,3,5,3,3,3,3,4,5,3,4,3,4,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2020-05-20 12:58,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2020-05-20 12:58,67,13,4,4,4,3,4,4,3,4,3,4,5,4,4,3,3,4,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2020-05-20 12:58,63,9,3,3,3,2,3,5,2,3,2,3,4,5,5,3,4,3,6,4,,,,,
